date,closeprofit,positionprofit,dynbalance,fee
20190115,-174359.99999993065,-34200,-239865.46999993065,31305.469999999994
20190116,-206159.99999993065,-239.99999999978172,-237791.79999993043,31391.799999999992
20190117,-215399.99999993044,0,-246834.77999993044,31434.77999999999
20190118,-215399.99999993044,11640.000000000055,-235238.25999993036,31478.25999999999
20190121,-196439.9999999302,0,-227962.1699999302,31522.16999999999
20190122,-196439.9999999302,18840.000000000327,-209166.0299999299,31566.02999999999
20190123,-196439.9999999302,24120.000000000164,-203886.02999993003,31566.02999999999
20190124,-189359.99999992983,0,-220969.7299999298,31609.729999999992
20190125,-189359.99999992983,0,-220969.7299999298,31609.729999999992
20190128,-189359.99999992983,0,-220969.7299999298,31609.729999999992
20190129,-189359.99999992983,960.0000000002183,-220053.86999992962,31653.86999999999
20190130,-197639.9999999294,0,-229337.8199999294,31697.819999999992
20190131,-200159.99999992928,0,-231945.91999992926,31785.919999999995
20190201,-200159.99999992928,18000.000000000273,-213990.509999929,31830.509999999995
20190211,-200159.99999992928,44520.00000000016,-187470.5099999291,31830.509999999995
20190212,-200159.99999992928,59160.00000000022,-172830.50999992905,31830.509999999995
20190213,-200159.99999992928,104280.00000000012,-127710.50999992916,31830.509999999995
20190214,-200159.99999992928,108240.00000000032,-123750.50999992895,31830.509999999995
20190215,-100079.9999999289,25200.000000000273,-106804.25999992862,31924.259999999995
20190218,-102479.99999992862,0,-134451.1599999286,31971.159999999996
20190219,-102479.99999992862,0,-134451.1599999286,31971.159999999996
20190220,-114119.9999999284,-2400,-148633.8899999284,32113.889999999996
20190221,-117359.99999992819,0,-149521.47999992818,32161.479999999996
20190222,-117359.99999992819,36120.00000000016,-113449.49999992803,32209.499999999996
20190225,-117359.99999992819,192359.99999999994,42790.500000071755,32209.499999999996
20190226,-117359.99999992819,133320.00000000017,-16249.499999928008,32209.499999999996
20190227,-117359.99999992819,123359.99999999994,-26209.49999992824,32209.499999999996
20190228,-117359.99999992819,118680.00000000012,-30889.499999928066,32209.499999999996
20190301,-117359.99999992819,162240.00000000006,12670.500000071876,32209.499999999996
20190304,65160.00000007199,0,32898.28000007199,32261.719999999998
20190305,65160.00000007199,9720.000000000164,42565.75000007215,32314.249999999996
20190306,59040.0000000721,-4800,21820.170000072103,32419.829999999994
20190307,26760.00000007226,-15959.999999999673,-21725.209999927407,32525.209999999995
20190308,-40199.999999927415,40320.00000000016,-32508.21999992725,32628.219999999994
20190311,-40199.999999927415,11640.000000000055,-61188.21999992736,32628.219999999994
20190312,-40199.999999927415,-4200,-77028.21999992742,32628.219999999994
20190313,-41039.9999999272,0,-73719.8599999272,32679.859999999993
20190314,-44519.99999992704,0,-77302.91999992702,32782.91999999999
20190315,-56759.99999992682,-13799.999999999727,-103497.76999992653,32937.76999999998
20190318,-70079.99999992644,54719.99999999989,-48401.649999926536,33041.64999999999
20190319,-70079.99999992644,35400,-67721.64999992642,33041.64999999999
20190320,-58079.99999992644,-959.9999999999454,-92187.02999992637,33147.02999999999
20190321,-58079.99999992644,-5400,-96627.02999992642,33147.02999999999
20190322,-58079.99999992644,2640.0000000000546,-88587.02999992637,33147.02999999999
20190325,-95279.99999992644,0,-128479.14999992643,33199.149999999994
20190326,-95279.99999992644,0,-128479.14999992643,33199.149999999994
20190327,-95279.99999992644,-1679.9999999998363,-130210.65999992628,33250.659999999996
20190328,-99599.99999992606,0,-132902.06999992605,33302.07
20190329,-99599.99999992606,0,-132902.06999992605,33302.07
20190401,-99599.99999992606,0,-132902.06999992605,33302.07
20190402,-99599.99999992606,0,-132902.06999992605,33302.07
20190403,-99599.99999992606,0,-132902.06999992605,33302.07
20190404,-99599.99999992606,0,-132902.06999992605,33302.07
20190408,-99599.99999992606,-839.9999999997817,-133797.96999992584,33357.97
20190409,-116999.99999992579,0,-150414.2699999258,33414.270000000004
20190410,-116999.99999992579,11040.000000000055,-139430.44999992574,33470.450000000004
20190411,-116999.99999992579,-34919.99999999989,-185390.44999992568,33470.450000000004
20190412,-116999.99999992579,-44639.99999999978,-195110.44999992556,33470.450000000004
20190415,-154439.99999992555,0,-187965.76999992557,33525.770000000004
20190416,-154439.99999992555,31680.00000000011,-156341.51999992545,33581.520000000004
20190417,-154439.99999992555,24240.000000000055,-163781.5199999255,33581.520000000004
20190418,-139439.99999992503,0,-173190.27999992503,33750.280000000006
20190419,-163199.99999992497,24840.000000000055,-172279.2399999249,33919.240000000005
20190422,-167639.99999992474,27720.000000000164,-173951.67999992456,34031.68000000001
20190423,-167639.99999992474,28559.999999999945,-173111.6799999248,34031.68000000001
20190424,-148199.99999992468,-5039.999999999782,-187383.00999992446,34143.01000000001
20190425,-165479.99999992424,0,-199678.26999992426,34198.27000000001
20190426,-165479.99999992424,0,-199678.26999992426,34198.27000000001
20190429,-165479.99999992424,-7799.999999999727,-207532.46999992398,34252.47000000001
20190430,-168479.99999992398,0,-202786.599999924,34306.600000000006
20190506,-168479.99999992398,0,-202786.599999924,34306.600000000006
20190507,-215519.99999992375,0,-250031.26999992377,34511.270000000004
20190508,-232919.9999999235,16200.000000000273,-251383.96999992323,34663.97000000001
20190509,-232919.9999999235,56160.00000000022,-211423.96999992328,34663.97000000001
