code,target,sigprice,gentime,usertag
DCE.i.HOT,-1,827,20221227090500000,right_long_entry
SHFE.rb.HOT,0,4064,20221227145500000,收盘平仓
DCE.i.HOT,0,834.5,20221227145500000,收盘平仓
SHFE.rb.HOT,-1,4022,20221229090500000,left_short_entry
DCE.i.HOT,1,837,20221229090500000,right_short_entry
SHFE.rb.HOT,0,4048,20221229145500000,收盘平仓
DCE.i.HOT,0,844.5,20221229145500000,收盘平仓
SHFE.rb.HOT,1,4037,20230208113000000,left_long_entry
DCE.i.HOT,-1,839.5,20230208113000000,right_long_entry
SHFE.rb.HOT,0,4059,20230208145500000,收盘平仓
DCE.i.HOT,0,847.5,20230208145500000,收盘平仓
SHFE.rb.HOT,-1,4067,20230210093000000,left_short_entry
DCE.i.HOT,1,862,20230210093000000,right_short_entry
SHFE.rb.HOT,0,4071,20230210145500000,收盘平仓
DCE.i.HOT,0,863,20230210145500000,收盘平仓
SHFE.rb.HOT,1,4287,20230223090500000,left_long_entry
DCE.i.HOT,-1,912.5,20230223090500000,right_long_entry
SHFE.rb.HOT,0,4233,20230223142000000,left_long_exit
DCE.i.HOT,0,912,20230223142000000,right_long_exit
SHFE.rb.HOT,1,4264,20230303103500000,left_long_entry
DCE.i.HOT,-1,919.5,20230303103500000,right_long_entry
SHFE.rb.HOT,0,4272,20230303145500000,收盘平仓
DCE.i.HOT,0,919.5,20230303145500000,收盘平仓
SHFE.rb.HOT,1,4230,20230320094500000,left_long_entry
DCE.i.HOT,-1,896,20230320094500000,right_long_entry
SHFE.rb.HOT,0,4200,20230320145500000,收盘平仓
DCE.i.HOT,0,886,20230320145500000,收盘平仓
SHFE.rb.HOT,-1,4086,20230323135500000,left_short_entry
DCE.i.HOT,1,858,20230323135500000,right_short_entry
SHFE.rb.HOT,0,4072,20230323145500000,收盘平仓
DCE.i.HOT,0,852.5,20230323145500000,收盘平仓
SHFE.rb.HOT,-1,4109,20230403090500000,left_short_entry
DCE.i.HOT,1,902,20230403090500000,right_short_entry
SHFE.rb.HOT,0,4030,20230403145500000,收盘平仓
DCE.i.HOT,0,891.5,20230403145500000,收盘平仓
